tau,tau_std,ampl,ampl_std
2.3095169343196793,1.0247300515999074,1056.5714114499178,440.6599808720265
0.4120047969833306,0.08258079486050643,2.2245084109066324,0.2935059831575768
0.48995066281614763,0.09635450969967425,794.3664279346373,113.76891877599942
0.7774164248391219,0.1732953782534965,585.9016983299705,105.0095594149709
0.6292146867424676,0.12695344201306075,381.8401591345883,60.710705884131
0.7494868220767621,0.16488460518829043,106.53165020065316,19.02440560528254
0.7127007246406101,0.15199749180212324,506.53006630412165,85.26055633070744
0.26139169915375826,0.051583033182385885,15.919997898129896,1.7375782755315978
0.8389420805781992,0.19649103926441175,1.368916750413748,0.2711232076102725
1.5304366463406414,0.535070669483997,256.18501496809364,78.71240214562117
0.26371530585022857,0.052925543712207625,1.18528946501541,0.13170330872707858
0.44742195731026996,0.08738491650504158,12.024765464226265,1.6499939419857776
109.14172150492335,40.25813461158605,2440.7008042920597,884.6298635829797
0.20298477825026245,0.05112953601072233,4.3569952213089564,0.4845312666955301
0.5913783960439855,0.12878681631160324,21.893233834180283,3.588930473971195
0.19532319642099882,0.05120024587576461,3.6422627049005785,0.3980814842534309
0.4062361628679405,0.0798881226701996,5.2666206948788075,0.6978763467281681
5.227932634212579,3.90401185069152,1130.4047733513135,800.3465991046305
0.6240218246608221,0.12044250595055393,1.1721883996206612,0.18005699531088107
0.6500407959688558,0.1303598655272173,467.29275035421546,71.20749176819912
0.273269171610092,0.056153583914622864,1.9445593608443328,0.2160496302377803
0.987972011800163,0.2582325345902402,543.0880242430118,119.81318515185235
3.9417512835223905,2.142757579337317,1401.4545364401197,726.7986892450479
6.967437119990747,24.142244071365592,173.4309600370217,578.8783222744972
3.0238393923116265,2.326721056147756,736.3722601386702,523.0146037288305
1.06020147248557,0.310893080005019,148.28732139458504,37.802382823716286
2.095920106024155,0.717821170586836,1964.178178772804,613.7280699368894
1.0140263370120124,0.2588104214936078,37.9390162377638,8.313428144923158
3.9111958505481015,1.7964521635902977,1734.0357972127488,744.894747720385
0.6696454583871894,0.14781436813027515,50.45790654892925,8.59613668841767
1.4342892640448395,0.4167953836066728,433.0834084082681,112.87441524029715
0.45862855954042764,0.0904597351060083,557.7481206304631,79.302090420951
4.49757978065912,1.9777203147559155,1884.0122386188573,781.604826410248
