tau,tau_std,ampl,ampl_std
138.37675046346052,39.89333017855481,348.1281823591462,104.08781432133577
81.50497646716906,67.62387132432346,131.39430536649982,109.98441899703899
131.5353137894937,44.06153262812618,112.86698073454289,39.21491608326673
1.4018537591337326,0.4815576660145339,4.9228602853696355,1.5128528576278901
98.49542731720456,57.31438203485881,110.50302947042402,65.35761702735103
41.88765027579157,62.0209440311669,330.84196468074276,491.57369781737975
115.96552752011935,54.91009777265495,100.85621295154104,48.62367269008079
124.88897023729294,45.241321858139564,28.33690423242487,10.577331324065618
93.19136456832248,64.35732915132284,472.7691821514013,330.6816084520649
120.85586187024138,48.37975578247276,185.8557399562273,76.25208836628711
48.6200677846712,60.30194493940059,46.011839636806094,57.511685608376844
118.29554216679679,49.67459560751864,561.2834895636754,244.6427802475517
78.07956142798886,64.67029427867435,178.99078494169936,149.894726660388
1.004337551542212,0.28721340791591804,2.227702359238363,0.5334515875244882
120.22870811504238,47.495348797625915,184.61567496924192,75.97789085357715
105.53277610175424,58.514723523460795,93.59468128087622,52.966671173051964
94.96614545467563,62.591186488992115,290.84233109222583,195.18008203388015
29.838657278173365,52.6924235166724,45.40550943672881,80.6132082799052
4.042233617187111,15.675173946285927,8.187290200908901,31.535486608855987
2.250318452933505,5.213268664058564,2.32948505942798,5.0148933452864375
88.16545010335187,62.551719748104574,60.07842781550652,43.349564279632006
120.13472097366468,47.67987814348026,322.7993223655391,132.91631308534747
123.88843111594028,45.73406250101182,25.60964271737982,9.804628582529228
1.262447654443121,0.3918149634929254,2.0086422684287357,0.5402541597366386
56.66405807032579,65.1611238473491,29.277975975724086,33.84889233101258
0.9776676181411049,0.22756339864268083,1.6739176415882522,0.3381801775823355
0.5373041884913041,0.10496276236344249,0.40947703271536934,0.05921045986483018
116.51864216768705,45.89402357252191,130.05939785682946,52.935850809957785
0.8557125208608968,0.20974515435214403,0.4068242289785812,0.08129610723781788
70.14639977622448,66.61419149726667,124.28576381530696,118.84778224735449
110.49964672457978,56.3853396737005,65.92977841378409,34.06777433593798
83.03582328474113,66.40807089529136,68.32469028695208,54.95723873081935
2.2807074119695416,6.831329777265388,7.426464179962003,20.399975680574098
126.01918946474028,45.1782380756126,313.4856219295955,116.83969501566214
48.75061863974269,65.10270472543183,30.11330844699066,40.41266599051984
0.6231733767177465,0.12947595460900388,1.6287360752764386,0.25876020624499163
50.75539029367635,62.22991663409173,23.537599456954442,29.070385675376265
60.44106182996114,66.95598594763214,48.03151521194869,53.28554312994809
29.565173100042077,51.17186290178913,65.89099516765734,114.01334299937893
0.9976304940380478,0.25007263705386495,1.9038367405657564,0.41698844237912863
7.094324753506637,26.619043674011117,3.2356606608273863,11.988816668310351
12.897772069766143,36.6453284213255,5.74778091462672,16.207274429451342
94.69620441734618,61.33747209528234,35.70700434078056,23.590749006057667
56.102711900581376,65.95604926064507,74.18512251072316,88.2501960020666
100.29978531514018,54.81067709275964,110.56283348201828,61.51003579149281
88.0565377953226,64.36450580195898,52.276487309471094,38.724675073779444
32.71136368858757,53.79886349631421,21.133199971533053,34.85274926471144
32.62806561211836,57.49758221529537,29.548707388103725,52.140025942738184
19.750231489097366,46.38521640245626,9.170021867652794,21.521864350217555
30.53614874089935,54.57939541608502,24.02773336418155,42.90665952943351
124.94618982730584,45.45498655420443,29.172173363445268,11.081910105299674
123.75710787011037,49.45339127518569,60.89358280999116,25.01312043856493
4.781046803413714,20.181012238997795,6.722342386938324,27.289747327163305
141.60049050947168,35.671640560819306,61.513591333608595,16.482673393562017
0.8326877598920923,0.18194371523692443,0.7174241723842547,0.12999644851429998
101.95693881584666,58.44120555361052,84.97168671230993,49.85003706366447
129.43851065674838,43.29391513202037,30.771898199960315,10.75353536441308
95.61862698679214,66.5754624740104,30.962244998490466,21.91937438908219
117.63642144017155,57.61294646583253,84.10329663279497,42.28038422556392
0.8082753829597307,0.18648969860764447,1.6638446760684404,0.3173075193456415
116.71560692562198,56.67360812057566,117.33360706127941,58.21103926811819
